	path	cpd	path_class	lipid_core
6709	map00997	C03401	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6752	map00998	C00022	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6753	map00998	C00024	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6756	map00998	C00036	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6767	map00998	C00129	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
6772	map00998	C00353	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
6774	map00998	C00448	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
6783	map00998	C03401	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6799	map00998	C08057	Biosynthesis_other_secondary_metabolites	Polyketides [PR]
6851	map00999	C00024	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6852	map00999	C00036	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6858	map00999	C00083	Biosynthesis_other_secondary_metabolites	Fatty Acyls [FA]
6862	map00999	C00353	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
6865	map00999	C00448	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
6889	map00999	C06098	Biosynthesis_other_secondary_metabolites	Prenol Lipids [PR]
6890	map00999	C06972	Biosynthesis_other_secondary_metabolites	Polyketides [PR]
6891	map00999	C07578	Biosynthesis_other_secondary_metabolites	Polyketides [PR]
